date,x1,x2,x3,x4,x5,x6,location
11/30/2021,55,23,10,4,4,38,3
11/29/2021,66,28,19,4,5,46,3
11/28/2021,69,17,27,4,6,72,3
11/27/2021,73,27,20,5,5,66,3
11/26/2021,56,19,23,5,6,74,3
11/25/2021,59,27,20,5,4,80,3
11/24/2021,38,31,18,4,5,86,3
11/23/2021,48,27,14,4,3,42,3
11/22/2021,52,19,12,4,3,50,3
11/21/2021,128,26,11,4,4,50,3
11/20/2021,114,27,19,0,6,90,3
11/19/2021,80,29,24,0,7,92,3
11/18/2021,67,41,19,4,6,66,3
11/17/2021,61,41,17,4,4,58,3
11/16/2021,73,29,16,0,4,52,3
11/15/2021,80,25,19,2,5,64,3
11/14/2021,71,29,19,2,6,60,3
11/13/2021,38,41,16,3,5,62,3
11/12/2021,26,25,16,3,4,34,3
11/11/2021,27,19,12,2,3,32,3
11/10/2021,26,23,15,3,3,28,3
11/9/2021,24,23,9,2,3,22,3
11/8/2021,25,27,7,4,3,28,3
11/7/2021,55,26,9,4,3,28,3
11/6/2021,65,37,11,4,4,50,3
11/5/2021,82,35,17,0,5,66,3
11/4/2021,83,27,19,0,6,74,3
11/3/2021,82,32,18,0,6,72,3
11/2/2021,73,36,15,4,5,68,3
11/1/2021,66,35,17,4,6,60,3
10/31/2021,56,39,14,4,5,58,3
10/30/2021,51,35,12,4,4,52,3
10/29/2021,41,17,18,4,5,52,3
10/28/2021,55,29,15,0,4,44,3
10/27/2021,78,25,16,4,4,52,3
10/26/2021,84,40,10,4,5,66,3
10/25/2021,68,37,12,4,5,64,3
10/24/2021,60,37,9,4,4,56,3
10/23/2021,57,41,5,5,4,56,3
10/22/2021,81,30,7,0,4,58,3
10/21/2021,65,32,11,4,5,66,3
10/20/2021,61,33,7,0,4,54,3
10/19/2021,47,25,10,3,5,52,3
10/18/2021,43,35,11,3,4,44,3
10/17/2021,42,25,12,0,5,44,3
10/16/2021,37,29,6,4,4,44,3
10/15/2021,50,29,8,3,4,42,3
10/14/2021,31,29,12,2,5,54,3
10/13/2021,14,37,9,3,4,38,3
10/12/2021,19,30,8,2,4,24,3
10/11/2021,45,27,7,2,4,18,3
10/10/2021,62,30,6,2,4,36,3
10/9/2021,31,35,2,3,4,50,3
10/8/2021,56,32,7,2,4,38,3
10/7/2021,35,16,15,2,5,30,3
10/6/2021,46,16,5,3,5,8,3
10/5/2021,52,32,4,2,3,14,3
10/4/2021,62,35,6,0,3,28,3
10/3/2021,63,31,9,0,5,46,3
10/2/2021,62,40,5,0,4,58,3
10/1/2021,71,52,6,0,5,30,3
9/30/2021,42,45,9,4,5,54,3
9/29/2021,42,39,11,0,4,26,3
9/28/2021,24,28,8,0,4,18,3
9/27/2021,15,27,9,0,5,18,3
9/26/2021,16,31,5,3,3,14,3
9/25/2021,16,31,5,2,3,14,3
9/24/2021,35,28,7,2,4,10,3
9/23/2021,36,40,8,4,4,20,3
9/22/2021,44,43,7,4,4,22,3
9/21/2021,45,51,4,3,5,24,3
9/20/2021,30,39,4,3,5,24,3
9/19/2021,26,35,5,3,4,22,3
9/18/2021,22,37,6,3,4,16,3
9/17/2021,15,33,8,3,4,14,3
9/16/2021,19,28,8,3,4,22,3
9/15/2021,21,38,5,3,4,14,3
9/14/2021,16,35,3,2,4,18,3
9/13/2021,61,29,3,3,4,14,3
9/12/2021,72,41,4,3,5,34,3
9/11/2021,53,66,6,2,5,50,3
9/10/2021,55,57,8,3,5,34,3
9/9/2021,46,39,7,2,5,36,3
9/8/2021,28,37,10,2,5,38,3
9/7/2021,27,35,6,3,5,20,3
9/6/2021,16,29,8,2,4,16,3
9/5/2021,14,30,7,2,4,18,3
9/4/2021,16,30,9,4,4,18,3
9/3/2021,25,34,9,4,4,18,3
9/2/2021,0,30,3,4,4,14,3
9/1/2021,15,36,3,2,4,10,3
8/31/2021,50,32,8,2,5,22,3
8/30/2021,61,17,15,2,5,42,3
8/29/2021,36,13,1,2,0,0,3
8/28/2021,62,39,2,2,5,0,3
8/27/2021,40,44,5,3,5,18,3
8/26/2021,9,33,5,2,5,22,3
8/25/2021,0,47,4,2,5,20,3
8/24/2021,7,25,8,2,5,0,3
8/23/2021,31,34,5,2,5,6,3
8/22/2021,33,27,8,2,5,14,3
8/21/2021,22,51,1,2,6,22,3
8/20/2021,25,51,3,2,4,18,3
8/19/2021,15,44,3,2,4,18,3
8/18/2021,24,38,3,2,4,10,3
8/17/2021,21,44,6,2,4,16,3
8/16/2021,22,33,7,2,4,18,3
8/15/2021,16,35,4,2,4,14,3
8/14/2021,21,35,4,2,4,14,3
8/13/2021,46,38,6,2,4,14,3
8/12/2021,57,37,8,2,5,26,3
8/11/2021,33,52,9,2,5,42,3
8/10/2021,24,49,9,2,4,24,3
8/9/2021,25,48,8,2,4,20,3
8/8/2021,37,51,11,2,4,20,3
8/7/2021,40,27,8,2,5,28,3
8/6/2021,30,62,10,3,5,36,3
8/5/2021,42,46,9,2,5,26,3
8/4/2021,38,30,7,0,4,26,3
8/3/2021,25,30,6,2,5,28,3
8/2/2021,9,22,6,2,4,18,3
8/1/2021,47,16,4,2,3,14,3
7/31/2021,35,45,4,4,4,32,3
7/30/2021,46,42,2,4,4,22,3
7/29/2021,54,37,5,4,3,30,3
7/28/2021,45,51,7,4,3,42,3
7/27/2021,43,41,7,4,3,34,3
7/26/2021,40,42,7,4,3,26,3
7/25/2021,54,43,6,4,3,20,3
7/24/2021,52,36,5,4,3,28,3
7/23/2021,53,37,7,4,3,32,3
7/22/2021,43,36,8,4,3,36,3
7/21/2021,36,34,6,4,3,30,3
7/20/2021,25,28,7,4,3,22,3
7/19/2021,14,32,7,4,3,26,3
7/18/2021,13,27,6,3,3,16,3
7/17/2021,25,32,4,2,3,14,3
7/16/2021,37,36,5,2,2,2,3
7/15/2021,25,38,6,2,0,204,3
7/14/2021,16,21,7,2,2,112,3
7/13/2021,39,18,7,2,2,24,3
7/12/2021,57,24,6,0,3,32,3
7/11/2021,39,57,9,2,4,38,3
7/10/2021,45,37,4,2,3,24,3
7/9/2021,24,47,5,2,4,28,3
7/8/2021,16,40,6,2,4,16,3
7/7/2021,13,36,6,3,3,14,3
7/6/2021,9,27,8,4,4,24,3
7/5/2021,23,20,11,4,4,14,3
7/4/2021,19,25,8,3,3,24,3
7/3/2021,20,32,4,2,3,12,3
7/2/2021,50,32,5,3,3,18,3
7/1/2021,61,42,10,4,3,34,3
6/30/2021,66,50,11,3,4,52,3
6/29/2021,53,59,10,2,4,56,3
6/28/2021,60,42,8,3,4,44,3
6/27/2021,50,41,8,2,4,44,3
6/26/2021,45,53,7,3,4,40,3
6/25/2021,54,48,9,2,4,34,3
6/24/2021,53,49,8,2,0,44,3
6/23/2021,62,44,8,2,4,42,3
6/22/2021,53,27,10,2,4,48,3
6/21/2021,72,54,11,3,3,42,3
6/20/2021,63,69,10,3,4,64,3
6/19/2021,44,82,6,3,4,54,3
6/18/2021,19,58,8,2,4,46,3
6/17/2021,20,32,8,2,0,20,3
6/16/2021,16,31,8,0,3,24,3
6/15/2021,59,39,6,4,4,16,3
6/14/2021,82,34,8,2,4,42,3
6/13/2021,79,49,8,2,5,78,3
6/12/2021,61,59,7,2,5,70,3
6/11/2021,45,55,10,2,6,56,3
6/10/2021,79,46,7,2,4,42,3
6/9/2021,72,61,9,3,5,80,3
6/8/2021,70,82,11,4,5,68,3
6/7/2021,70,69,11,3,4,66,3
6/6/2021,84,72,11,2,4,72,3
6/5/2021,80,73,7,2,5,82,3
6/4/2021,37,84,6,2,5,86,3
6/3/2021,51,52,7,2,3,38,3
6/2/2021,78,26,13,2,4,44,3
6/1/2021,59,68,10,3,4,76,3
5/31/2021,52,55,10,4,5,66,3
5/30/2021,57,57,9,3,4,56,3
5/29/2021,47,71,9,3,5,60,3
5/28/2021,56,49,8,0,5,50,3
5/27/2021,43,57,10,3,5,52,3
5/26/2021,48,47,8,3,5,56,3
5/25/2021,93,34,11,4,4,68,3
5/24/2021,74,45,8,0,4,162,3
5/23/2021,58,46,11,5,5,104,3
5/22/2021,52,70,9,4,5,52,3
5/21/2021,25,59,8,3,5,42,3
5/20/2021,52,41,8,3,4,20,3
5/19/2021,58,36,14,0,5,44,3
5/18/2021,45,78,11,4,5,52,3
5/17/2021,17,48,10,4,4,40,3
5/16/2021,19,25,8,4,4,14,3
5/15/2021,54,28,6,4,4,14,3
5/14/2021,82,34,9,4,5,52,3
5/13/2021,58,71,12,4,5,82,3
5/12/2021,36,62,13,4,4,64,3
5/11/2021,29,44,11,4,4,38,3
5/10/2021,28,42,8,3,4,32,3
5/9/2021,65,30,13,2,4,44,3
5/8/2021,143,43,6,2,3,152,3
5/7/2021,83,61,6,2,5,688,3
5/6/2021,48,42,11,2,4,344,3
5/5/2021,22,60,11,3,3,114,3
5/4/2021,47,42,6,0,3,66,3
5/3/2021,24,35,13,3,4,48,3
5/2/2021,24,49,8,2,3,34,3
5/1/2021,46,42,7,2,3,34,3
4/30/2021,46,42,9,0,4,56,3
4/29/2021,72,56,7,0,4,78,3
4/28/2021,57,54,13,2,4,118,3
4/27/2021,51,44,11,2,3,114,3
4/26/2021,29,43,12,3,3,58,3
4/25/2021,48,44,9,2,3,48,3
4/24/2021,38,43,10,2,3,58,3
4/23/2021,32,49,9,4,4,46,3
4/22/2021,77,43,8,2,3,54,3
4/21/2021,75,61,14,3,4,84,3
4/20/2021,70,87,20,4,5,92,3
4/19/2021,53,93,19,5,6,90,3
4/18/2021,27,65,10,6,4,74,3
4/17/2021,49,43,7,3,4,56,3
4/16/2021,52,38,10,3,3,122,3
4/15/2021,32,41,13,2,4,54,3
4/14/2021,40,45,16,3,4,58,3
4/13/2021,24,44,9,4,3,46,3
4/12/2021,47,38,7,2,3,72,3
4/11/2021,56,31,15,0,4,42,3
4/10/2021,51,50,12,2,4,66,3
4/9/2021,39,52,12,3,4,58,3
4/8/2021,54,42,11,2,4,46,3
4/7/2021,62,46,12,2,4,62,3
4/6/2021,43,45,15,3,4,62,3
4/5/2021,22,52,13,3,6,58,3
4/4/2021,13,40,11,2,4,26,3
4/3/2021,45,28,8,2,5,10,3
4/2/2021,35,28,19,3,8,70,3
4/1/2021,45,45,8,0,5,100,3
3/31/2021,57,44,14,4,5,94,3
3/30/2021,67,39,22,3,5,78,3
3/29/2021,106,40,19,4,5,214,3
3/28/2021,27,36,11,0,5,606,3
3/27/2021,68,41,12,0,5,20,3
3/26/2021,78,25,28,3,6,84,3
3/25/2021,47,50,25,3,5,102,3
3/24/2021,53,53,13,0,5,76,3
3/23/2021,76,40,15,4,5,78,3
3/22/2021,54,46,14,5,6,124,3
3/21/2021,75,35,8,3,4,74,3
3/20/2021,28,36,7,3,5,74,3
3/19/2021,46,33,12,3,5,40,3
3/18/2021,70,40,8,4,4,76,3
3/17/2021,67,45,14,4,5,124,3
3/16/2021,53,31,17,4,5,134,3
3/15/2021,85,33,11,4,5,94,3
3/14/2021,90,39,13,0,6,76,3
3/13/2021,54,40,13,4,7,76,3
3/12/2021,85,32,19,4,5,50,3
3/11/2021,93,23,27,4,6,60,3
3/10/2021,91,47,22,6,6,96,3
3/9/2021,82,42,24,4,6,94,3
3/8/2021,86,35,22,5,5,90,3
3/7/2021,36,35,20,4,5,82,3
3/6/2021,48,32,11,4,4,52,3
3/5/2021,54,33,18,4,5,54,3
3/4/2021,58,27,31,5,5,60,3
3/3/2021,49,13,28,4,5,50,3
3/2/2021,21,25,22,2,4,56,3
3/1/2021,33,29,15,0,4,18,3
2/28/2021,41,28,22,2,5,24,3
2/27/2021,32,27,16,3,4,44,3
2/26/2021,51,37,7,3,3,36,3
2/25/2021,76,36,23,3,5,42,3
2/24/2021,59,11,34,3,5,76,3
2/23/2021,40,25,28,4,6,82,3
2/22/2021,78,28,15,6,6,82,3
2/21/2021,94,41,18,4,7,92,3
2/20/2021,100,50,16,5,8,100,3
2/19/2021,54,45,16,4,16,144,3
2/18/2021,42,45,16,4,6,66,3
2/17/2021,28,28,10,0,6,74,3
2/16/2021,37,29,8,2,5,46,3
2/15/2021,66,31,13,2,5,36,3
2/14/2021,107,32,11,2,6,60,3
2/13/2021,112,23,26,3,9,88,3
2/12/2021,101,42,27,4,9,100,3
2/11/2021,80,35,26,3,8,96,3
2/10/2021,57,29,25,3,7,78,3
2/9/2021,42,33,20,2,6,56,3
2/8/2021,47,28,17,3,5,44,3
2/7/2021,114,26,12,3,5,46,3
2/6/2021,72,38,15,3,7,116,3
2/5/2021,52,44,19,3,6,72,3
2/4/2021,49,27,22,2,5,48,3
2/3/2021,42,29,18,3,5,56,3
2/2/2021,51,28,14,3,5,52,3
2/1/2021,97,28,11,4,4,52,3
1/31/2021,62,29,28,4,9,112,3
1/30/2021,66,25,23,3,8,92,3
1/29/2021,30,19,28,3,8,104,3
1/28/2021,50,26,13,4,5,56,3
1/27/2021,56,29,19,4,5,70,3
1/26/2021,55,24,21,5,6,72,3
1/25/2021,43,26,19,4,6,40,3
1/24/2021,22,29,19,2,7,40,3
1/23/2021,46,27,20,3,6,28,3
1/22/2021,68,28,21,3,7,38,3
1/21/2021,84,5,37,4,12,40,3
1/20/2021,63,2,39,3,11,62,3
1/19/2021,30,9,32,4,8,68,3
1/18/2021,56,20,23,2,5,52,3
1/17/2021,32,25,15,2,5,64,3
1/16/2021,78,26,9,2,4,34,3
1/15/2021,73,25,10,2,5,124,3
1/14/2021,71,30,22,3,7,106,3
1/13/2021,69,12,32,3,8,122,3
1/12/2021,74,30,22,2,7,110,3
1/11/2021,69,23,22,2,7,66,3
1/10/2021,55,3,32,2,10,70,3
1/9/2021,46,16,18,2,7,50,3
1/8/2021,40,22,15,2,6,46,3
1/7/2021,31,21,16,1,6,42,3
1/6/2021,43,25,8,1,4,44,3
1/5/2021,59,22,16,1,5,42,3
1/4/2021,72,25,21,2,5,56,3
1/3/2021,0,7,26,2,7,84,3
1/1/2021,57,0,0,0,0,0,3
12/31/2020,42,4,18,0,4,54,3
12/30/2020,38,19,14,1,3,50,3
12/29/2020,100,24,7,1,2,44,3
12/28/2020,78,19,23,1,5,78,3
12/27/2020,81,19,22,2,6,62,3
12/26/2020,61,11,20,1,6,80,3
12/25/2020,49,15,19,1,4,66,3
12/24/2020,76,26,15,1,3,56,3
12/23/2020,101,30,19,1,4,80,3
12/22/2020,73,25,26,1,5,88,3
12/21/2020,61,23,21,1,5,66,3
12/20/2020,48,20,20,1,6,58,3
12/19/2020,38,24,17,1,5,50,3
12/18/2020,58,22,15,1,4,40,3
12/17/2020,42,21,19,1,5,52,3
12/16/2020,39,20,19,1,5,42,3
12/15/2020,35,22,16,1,4,36,3
12/14/2020,27,19,13,1,4,38,3
12/13/2020,74,21,10,1,3,36,3
12/12/2020,82,28,14,1,5,64,3
12/11/2020,99,30,20,2,5,88,3
12/10/2020,71,24,22,1,6,86,3
12/9/2020,65,16,25,1,5,58,3
12/8/2020,61,12,25,1,5,56,3
12/7/2020,92,22,19,2,4,58,3
12/6/2020,73,25,21,3,5,76,3
12/5/2020,63,22,17,1,4,60,3
12/4/2020,55,15,20,1,4,54,3
12/3/2020,47,19,18,2,4,50,3
12/2/2020,59,26,19,2,4,48,3
12/1/2020,71,16,28,3,5,54,3
11/30/2020,51,16,24,3,6,64,3
11/29/2020,33,19,18,3,5,46,3
11/28/2020,33,21,10,3,4,38,3
11/27/2020,73,24,9,2,3,38,3
11/26/2020,77,23,21,4,5,54,3
11/25/2020,58,15,29,4,6,66,3
11/24/2020,49,23,24,4,5,54,3
11/23/2020,43,15,26,3,4,44,3
11/22/2020,51,22,13,3,4,40,3
11/21/2020,52,28,11,2,3,36,3
11/20/2020,30,23,15,1,3,44,3
11/19/2020,31,24,11,0,3,36,3
11/18/2020,68,25,11,1,5,20,3
11/17/2020,106,1,24,0,8,56,3
11/16/2020,111,24,27,0,7,90,3
11/15/2020,88,17,31,2,7,106,3
11/14/2020,93,42,19,0,5,84,3
11/13/2020,83,28,27,2,6,90,3
11/12/2020,70,31,27,2,5,74,3
11/11/2020,54,24,28,3,5,62,3
11/10/2020,43,21,23,2,5,58,3
11/9/2020,29,26,19,2,4,48,3
11/8/2020,59,23,14,2,3,42,3
11/7/2020,79,30,10,2,2,92,3
11/6/2020,75,47,21,2,6,84,3
11/5/2020,60,2,34,3,7,72,3
11/4/2020,38,16,27,3,5,60,3
11/3/2020,34,24,18,1,3,46,3
11/2/2020,29,25,10,1,2,38,3
11/1/2020,54,25,15,1,3,42,3
10/31/2020,66,27,11,1,3,32,3
10/30/2020,71,35,18,1,3,56,3
10/29/2020,52,32,23,3,4,62,3
10/28/2020,89,23,22,0,3,54,3
10/27/2020,90,41,20,3,5,86,3
10/26/2020,70,49,23,2,5,90,3
10/25/2020,40,48,18,2,5,64,3
10/24/2020,29,41,11,1,4,44,3
10/23/2020,30,32,11,1,3,38,3
10/22/2020,63,31,11,1,3,40,3
10/21/2020,71,36,12,1,4,62,3
10/20/2020,79,17,20,1,5,60,3
10/19/2020,70,44,23,2,5,80,3
10/18/2020,60,36,21,1,5,62,3
10/17/2020,74,44,14,1,5,46,3
10/16/2020,84,43,20,0,5,50,3
10/15/2020,54,7,30,0,5,68,3
10/14/2020,52,27,20,1,4,54,3
10/13/2020,42,29,15,2,4,48,3
10/12/2020,62,28,12,1,3,30,3
10/11/2020,41,42,11,1,4,50,3
10/10/2020,41,37,9,1,3,36,3
10/9/2020,26,43,12,1,3,34,3
10/8/2020,21,41,6,0,2,30,3
10/7/2020,41,38,9,1,2,24,3
10/6/2020,37,32,11,1,3,36,3
10/5/2020,23,32,13,1,4,34,3
10/4/2020,38,29,9,1,3,40,3
10/3/2020,43,39,6,1,4,54,3
10/2/2020,46,36,6,1,4,42,3
10/1/2020,62,45,4,0,3,34,3
9/30/2020,77,46,5,1,3,52,3
9/29/2020,41,20,8,1,5,74,3
9/28/2020,37,57,8,1,2,30,3
9/27/2020,21,30,11,1,3,30,3
9/26/2020,29,35,7,1,3,22,3
9/25/2020,25,35,10,1,3,28,3
9/24/2020,13,32,10,0,4,24,3
9/23/2020,9,33,7,1,3,20,3
9/22/2020,38,29,9,0,3,16,3
9/21/2020,49,32,10,1,4,28,3
9/20/2020,49,34,9,1,3,34,3
9/19/2020,36,44,5,1,4,36,3
9/18/2020,43,56,7,1,5,34,3
9/17/2020,34,38,7,1,4,38,3
9/16/2020,45,46,8,1,4,28,3
9/15/2020,52,24,12,1,4,32,3
9/14/2020,39,59,7,1,4,38,3
9/13/2020,27,40,7,1,0,24,3
9/12/2020,29,40,8,1,3,22,3
9/11/2020,64,28,10,1,4,24,3
9/10/2020,53,32,11,0,5,56,3
9/9/2020,45,53,6,1,5,46,3
9/8/2020,73,63,6,1,4,34,3
9/7/2020,9,34,7,1,5,74,3
9/6/2020,31,36,4,1,2,8,3
9/5/2020,72,36,5,1,3,22,3
9/4/2020,69,41,8,1,3,60,3
9/3/2020,8,69,8,1,3,68,3
9/2/2020,24,26,2,1,2,12,3
9/1/2020,20,13,9,2,3,26,3
8/31/2020,10,30,4,2,0,22,3
8/30/2020,13,23,4,2,2,20,3
8/29/2020,10,20,3,0,2,26,3
8/28/2020,38,17,4,0,2,18,3
8/27/2020,45,28,5,0,2,32,3
8/26/2020,45,38,4,2,3,38,3
8/25/2020,58,28,5,2,2,40,3
8/24/2020,50,16,7,2,3,56,3
8/23/2020,41,37,6,2,2,60,3
8/22/2020,53,29,6,2,3,44,3
8/21/2020,68,31,6,2,3,52,3
8/20/2020,72,49,7,2,4,68,3
8/19/2020,57,47,7,2,2,68,3
8/18/2020,51,30,5,3,2,58,3
8/17/2020,50,34,6,2,3,46,3
8/16/2020,29,27,4,2,0,42,3
8/15/2020,45,19,4,2,0,30,3
8/14/2020,47,40,4,2,3,44,3
8/13/2020,30,44,5,2,2,44,3
8/12/2020,16,32,5,2,2,40,3
8/11/2020,24,18,10,2,3,30,3
8/10/2020,11,28,7,2,3,24,3
8/9/2020,14,8,4,2,2,16,3
8/8/2020,6,13,4,2,2,18,3
8/7/2020,9,17,8,2,3,8,3
8/6/2020,0,10,17,2,4,16,3
8/5/2020,20,0,0,0,0,0,3
8/4/2020,55,1,3,2,4,48,3
8/3/2020,43,16,4,2,2,52,3
8/2/2020,22,11,4,1,2,40,3
8/1/2020,23,14,3,1,2,30,3
7/31/2020,12,15,4,2,2,32,3
7/30/2020,15,16,5,0,2,20,3
7/29/2020,11,24,5,2,3,18,3
7/28/2020,13,11,9,2,4,20,3
7/27/2020,53,20,9,1,4,20,3
7/26/2020,13,29,7,2,3,44,3
7/25/2020,13,27,6,2,3,22,3
7/24/2020,10,25,8,2,3,20,3
7/23/2020,28,28,8,2,3,10,3
7/22/2020,34,30,6,2,4,26,3
7/21/2020,32,29,6,2,4,38,3
7/20/2020,19,43,7,1,4,30,3
7/19/2020,40,25,4,1,3,38,3
7/18/2020,61,28,5,1,3,0,3
7/17/2020,67,40,7,1,4,0,3
7/16/2020,32,64,10,1,4,60,3
7/15/2020,7,46,9,1,3,32,3
7/14/2020,0,19,10,2,3,16,3
7/13/2020,8,21,9,0,4,12,3
7/12/2020,21,30,3,0,2,10,3
7/11/2020,44,34,4,0,2,20,3
7/10/2020,21,46,7,1,3,30,3
7/9/2020,60,33,6,0,3,104,3
7/8/2020,54,55,5,1,3,52,3
7/7/2020,39,48,7,2,3,44,3
7/6/2020,55,44,5,1,3,32,3
7/5/2020,0,37,7,1,3,34,3
7/4/2020,0,32,5,1,3,26,3
7/3/2020,59,29,7,1,2,16,3
7/2/2020,60,26,9,0,3,36,3
7/1/2020,24,58,8,1,4,56,3
6/30/2020,14,35,8,1,3,24,3
6/29/2020,51,35,8,1,3,12,3
6/28/2020,60,41,7,1,3,50,3
6/27/2020,48,48,6,1,3,52,3
6/26/2020,39,56,9,1,3,46,3
6/25/2020,25,44,6,1,3,32,3
6/24/2020,52,34,6,1,3,30,3
6/23/2020,82,31,10,2,3,42,3
6/22/2020,71,75,9,2,4,78,3
6/21/2020,68,71,9,3,4,68,3
6/20/2020,83,58,7,1,4,58,3
6/19/2020,47,70,8,1,4,82,3
6/18/2020,45,71,11,1,3,44,3
6/17/2020,78,40,9,1,3,44,3
6/16/2020,63,60,9,2,3,78,3
6/15/2020,53,67,7,1,3,66,3
6/14/2020,22,54,5,1,1,48,3
6/13/2020,23,34,4,1,1,22,3
6/12/2020,68,34,6,0,2,30,3
6/11/2020,41,26,11,1,3,68,3
6/10/2020,87,55,9,0,2,34,3
6/9/2020,96,61,10,2,3,86,3
6/8/2020,78,84,14,3,4,108,3
6/7/2020,78,85,11,1,4,106,3
6/6/2020,81,61,6,1,3,98,3
6/5/2020,87,67,8,1,4,108,3
6/4/2020,61,64,10,1,5,142,3
6/3/2020,52,60,8,1,0,68,3
6/2/2020,34,55,7,1,3,64,3
6/1/2020,32,29,10,1,2,30,3
5/31/2020,81,37,5,2,2,26,3
5/30/2020,70,60,5,2,3,62,3
5/29/2020,64,65,8,1,3,74,3
5/28/2020,58,60,8,1,3,56,3
5/27/2020,48,50,6,1,2,44,3
5/26/2020,64,48,7,1,3,38,3
5/25/2020,57,54,6,2,4,54,3
5/24/2020,66,36,6,1,4,44,3
5/23/2020,66,40,4,1,0,56,3
5/22/2020,64,46,5,2,3,58,3
5/21/2020,50,44,7,1,4,56,3
5/20/2020,23,45,8,1,3,38,3
5/19/2020,24,34,7,1,2,22,3
5/18/2020,57,34,6,0,2,32,3
5/17/2020,57,45,5,1,3,52,3
5/16/2020,47,60,4,1,3,54,3
5/15/2020,49,43,6,1,4,44,3
5/14/2020,50,29,11,1,3,74,3
5/13/2020,34,43,10,1,3,80,3
5/12/2020,59,42,5,1,0,56,3
5/11/2020,68,51,5,1,4,94,3
5/10/2020,36,52,7,2,5,86,3
5/9/2020,29,38,4,0,5,40,3
5/8/2020,42,41,7,1,3,24,3
5/7/2020,31,46,6,1,3,50,3
5/6/2020,46,46,4,1,2,44,3
5/5/2020,55,47,9,1,3,48,3
5/4/2020,48,24,9,1,4,58,3
5/3/2020,53,40,5,1,3,44,3
5/2/2020,61,26,6,1,3,42,3
5/1/2020,67,45,5,1,3,68,3
4/30/2020,57,51,5,1,0,76,3
4/29/2020,57,57,6,1,0,60,3
4/28/2020,58,64,8,1,2,58,3
4/27/2020,51,53,7,0,3,56,3
4/26/2020,48,46,7,2,3,50,3
4/25/2020,67,42,5,0,3,50,3
4/24/2020,41,79,6,2,3,90,3
4/23/2020,44,48,6,3,2,70,3
4/22/2020,32,40,5,0,2,100,3
4/21/2020,26,33,4,2,2,96,3
4/20/2020,30,36,5,1,2,56,3
4/19/2020,58,41,7,1,3,28,3
4/18/2020,60,35,8,1,3,46,3
4/17/2020,51,43,6,1,4,72,3
4/16/2020,77,51,7,1,3,56,3
4/15/2020,84,55,11,1,3,86,3
4/14/2020,66,71,11,3,3,78,3
4/13/2020,37,47,9,1,2,58,3
4/12/2020,58,39,8,2,3,38,3
4/11/2020,70,37,10,1,3,52,3
4/10/2020,74,44,9,0,3,66,3
4/9/2020,58,46,9,0,3,68,3
4/8/2020,49,42,8,1,2,64,3
4/7/2020,63,39,7,1,2,54,3
4/6/2020,65,46,9,2,3,88,3
4/5/2020,50,44,9,2,3,70,3
4/4/2020,67,42,6,1,3,66,3
4/3/2020,76,43,8,2,2,92,3
4/2/2020,64,49,10,3,3,68,3
4/1/2020,73,41,10,1,3,66,3
3/31/2020,0,50,11,3,3,76,3
3/29/2020,48,0,0,0,0,0,3
3/28/2020,37,40,9,2,3,58,3
3/27/2020,54,26,10,2,2,58,3
3/26/2020,86,25,13,1,3,48,3
3/25/2020,94,32,18,2,4,72,3
3/24/2020,85,54,17,1,4,96,3
3/23/2020,69,47,14,1,4,90,3
3/22/2020,63,45,10,3,3,68,3
3/21/2020,66,48,8,2,3,78,3
3/20/2020,34,58,13,3,4,88,3
3/19/2020,58,33,9,1,3,78,3
3/18/2020,62,59,10,1,3,84,3
3/17/2020,53,41,16,2,3,72,3
3/16/2020,42,37,10,1,3,70,3
3/15/2020,53,33,9,1,3,46,3
3/14/2020,44,33,7,1,3,72,3
3/13/2020,40,39,8,2,3,50,3
3/12/2020,46,28,13,1,3,40,3
3/11/2020,43,34,11,1,3,60,3
3/10/2020,72,30,10,1,3,58,3
3/9/2020,84,33,16,1,4,58,3
3/8/2020,69,28,21,2,4,66,3
3/7/2020,73,35,16,2,4,50,3
3/6/2020,67,17,22,1,4,70,3
3/5/2020,78,26,20,2,3,60,3
3/4/2020,65,35,10,1,4,68,3
3/3/2020,78,34,7,1,4,56,3
3/2/2020,79,36,17,2,6,76,3
3/1/2020,72,33,11,2,5,70,3
2/29/2020,47,33,10,2,4,60,3
2/28/2020,55,21,17,1,4,36,3
2/27/2020,59,15,17,1,4,46,3
2/26/2020,33,30,12,1,4,52,3
2/25/2020,28,27,18,1,4,32,3
2/24/2020,56,30,21,1,4,20,3
2/23/2020,45,27,18,1,4,50,3
2/22/2020,75,34,8,2,3,52,3
2/21/2020,89,33,9,1,4,100,3
2/20/2020,79,31,23,2,6,86,3
2/19/2020,58,26,27,2,6,74,3
2/18/2020,47,18,24,2,5,54,3
2/17/2020,40,29,10,1,3,44,3
2/16/2020,36,27,7,0,3,56,3
2/15/2020,98,27,8,1,3,38,3
2/14/2020,94,29,21,2,6,88,3
2/13/2020,62,17,26,2,7,88,3
2/12/2020,99,24,14,1,6,48,3
2/11/2020,103,28,26,2,8,72,3
2/10/2020,82,24,26,2,7,98,3
2/9/2020,63,32,20,2,6,74,3
2/8/2020,74,33,9,1,4,56,3
2/7/2020,72,31,13,2,5,64,3
2/6/2020,55,18,27,3,6,78,3
2/5/2020,37,14,22,1,5,58,3
2/4/2020,62,26,9,1,3,36,3
2/3/2020,80,27,15,2,4,54,3
